Rooms,Price,Distance,Bedroom2,Bathroom,Landsize,BuildingArea,YearBuilt
3,722000.0,17.9,3.0,2.0,606.0,129.0,1992.0
2,535500.0,17.9,,,,,
3,615000.0,17.9,3.0,1.0,529.0,120.0,1990.0
4,800000.0,17.9,4.0,2.0,579.0,,1986.0
2,458000.0,17.9,,,,,
3,2320000.0,10.2,3.0,3.0,1126.0,240.0,1880.0
4,2550000.0,10.2,4.0,3.0,747.0,,
2,776000.0,10.2,,,,,
1,475000.0,10.2,,,,,
4,1760000.0,10.2,,,,,
3,700000.0,16.2,,,,,
4,926000.0,16.2,,,,,
3,620000.0,16.2,,,,,
3,1210000.0,6.2,3.0,1.0,355.0,134.0,1950.0
4,2025000.0,6.2,4.0,2.0,791.0,281.0,1990.0
3,970000.0,6.2,3.0,1.0,170.0,94.0,1920.0
3,1250000.0,6.2,3.0,2.0,246.0,215.0,2012.0
3,742500.0,14.3,,,,,
3,620000.0,26.5,3.0,1.0,399.0,107.0,1980.0
2,570000.0,21.5,,,,,
5,1300000.0,21.5,5.0,3.0,533.0,241.0,1985.0
3,1050000.0,14.2,3.0,1.0,795.0,,
3,1110000.0,14.2,,,,,
3,1330000.0,14.2,3.0,1.0,728.0,,1951.0
4,1300000.0,14.2,,,,,
3,1280000.0,18.8,3.0,2.0,962.0,,
3,880000.0,18.8,3.0,2.0,652.0,130.0,1970.0
3,1405000.0,10.1,3.0,1.0,656.0,,
3,885000.0,10.1,,,,,
3,793000.0,10.1,,,,,
2,1110000.0,6.2,2.0,1.0,301.0,,1920.0
4,1465000.0,6.2,4.0,2.0,605.0,184.0,1980.0
4,1500000.0,6.2,4.0,3.0,368.0,,
4,1420000.0,6.2,4.0,2.0,470.0,172.0,1950.0
2,665000.0,10.4,,,,,
2,1275000.0,10.4,2.0,1.0,650.0,102.0,1950.0
2,535000.0,22.7,,,,,
3,630000.0,22.7,,,,,
2,691000.0,1.8,,,,,
2,620000.0,1.8,,,,,
2,560000.0,5.3,,,,,
4,2450000.0,5.3,4.0,2.0,374.0,,
3,1680000.0,5.3,3.0,2.0,276.0,135.0,1910.0
2,1235000.0,5.3,2.0,1.0,303.0,,1920.0
2,682000.0,5.3,,,,,
2,640000.0,5.3,,,,,
3,767500.0,15.4,,,,,
2,620500.0,15.4,,,,,
3,836000.0,15.4,3.0,2.0,423.0,140.0,1950.0
4,1546000.0,12.3,4.0,2.0,541.0,190.0,1920.0
3,1775000.0,12.3,3.0,1.0,1125.0,,
4,1325000.0,12.3,4.0,2.0,581.0,,
3,908000.0,11.4,,,,,
3,2560000.0,11.4,3.0,1.0,1009.0,,
1,280000.0,11.4,,,,,
2,535000.0,11.4,,,,,
4,1900000.0,11.4,4.0,2.0,705.0,209.0,1940.0
3,1370000.0,21.5,3.0,2.0,660.0,,1950.0
3,1180000.0,21.5,3.0,2.0,334.0,,
3,1660000.0,1.8,,,,,
4,810000.0,8.5,4.0,2.0,158.0,120.0,2005.0
3,770000.0,8.5,,,,,
3,755000.0,8.5,,,,,
3,850000.0,8.5,3.0,1.0,627.0,,
3,1180000.0,8.5,3.0,1.0,632.0,,
3,1170000.0,8.5,3.0,2.0,605.0,163.0,1960.0
4,660000.0,23.8,,,,,
4,677500.0,23.8,,,,,
4,839000.0,14.7,4.0,2.0,710.0,,2004.0
4,715000.0,14.7,4.0,2.0,498.0,152.0,2010.0
3,656500.0,14.7,3.0,2.0,400.0,136.0,2011.0
3,1955000.0,3.5,3.0,2.0,337.0,,
2,2030000.0,3.5,,,,,
2,691000.0,3.5,,,,,
2,830000.0,3.5,,,,,
1,560000.0,3.5,,,,,
3,1646000.0,4.6,3.0,1.0,281.0,145.0,1915.0
1,445000.0,4.6,,,,,
2,890000.0,4.6,,,,,
3,2610000.0,4.6,3.0,2.0,279.0,207.0,1885.0
3,1265000.0,8.4,3.0,2.0,447.0,447.0,1930.0
2,753000.0,8.4,,,,,
3,933000.0,8.4,3.0,2.0,334.0,,
3,770000.0,8.4,,,,,
3,1060000.0,8.4,3.0,1.0,559.0,130.0,1945.0
2,650000.0,8.4,2.0,1.0,200.0,112.0,2016.0
2,1150000.0,8.4,2.0,1.0,479.0,,
2,610000.0,8.4,,,,,
3,860000.0,8.4,3.0,2.0,192.0,120.0,2005.0
3,750000.0,8.4,3.0,1.0,515.0,,
3,950000.0,8.4,3.0,1.0,517.0,,
3,1015000.0,8.4,3.0,1.0,428.0,,
2,850000.0,8.4,2.0,1.0,523.0,,1950.0
3,950000.0,8.4,3.0,1.0,455.0,,1920.0
2,495000.0,12.0,,,,,
3,980000.0,12.0,3.0,1.0,683.0,93.0,1958.0
3,840000.0,12.0,3.0,1.0,643.0,,
2,480000.0,12.0,,,,,
2,480000.0,12.0,,,,,
3,590000.0,12.0,3.0,1.0,763.0,,
3,990000.0,12.0,3.0,2.0,289.0,119.0,2015.0
3,795000.0,12.0,3.0,1.0,552.0,,1940.0
2,555000.0,12.0,,,,,
2,580000.0,12.0,,,,,
3,834000.0,12.0,,,,,
2,655000.0,12.0,,,,,
4,850000.0,12.0,,,,,
2,610000.0,12.0,,,,,
2,1070000.0,12.0,2.0,2.0,838.0,,
3,610000.0,12.0,3.0,1.0,609.0,86.0,1950.0
3,695000.0,12.0,,,,,
3,660000.0,12.0,,,,,
3,1405000.0,2.4,3.0,1.0,203.0,,
2,520000.0,2.4,,,,,
3,1850000.0,2.4,3.0,2.0,344.0,,
2,600000.0,2.4,,,,,
3,1180000.0,2.4,3.0,2.0,697.0,,
2,570000.0,2.4,,,,,
3,850000.0,2.4,,,,,
2,1010000.0,2.4,,,,,
2,700000.0,2.4,,,,,
3,625000.0,47.4,3.0,2.0,1184.0,,
4,1421000.0,19.9,,,,,
3,815000.0,19.9,,,,,
2,513000.0,19.9,,,,,
3,902000.0,21.3,3.0,2.0,876.0,111.0,1965.0
4,980000.0,19.9,4.0,2.0,671.0,195.0,1985.0
3,1040000.0,8.9,3.0,2.0,802.0,,
3,1000000.0,8.9,3.0,1.0,536.0,,
3,1000000.0,8.9,3.0,1.0,668.0,,
3,1001000.0,8.9,,,,,
2,740500.0,8.9,,,,,
4,1400000.0,8.9,4.0,2.0,630.0,215.0,1950.0
5,933000.0,23.5,5.0,2.0,665.0,,
3,711000.0,23.5,3.0,1.0,700.0,,
4,600000.0,20.6,4.0,2.0,576.0,,
3,1755000.0,15.2,3.0,2.0,520.0,,
4,952000.0,22.2,4.0,2.0,781.0,,
2,510000.0,35.4,,,,,
2,1067000.0,5.1,2.0,1.0,223.0,92.0,1910.0
3,1365000.0,1.9,3.0,2.0,513.0,,
2,1450000.0,1.9,2.0,1.0,130.0,83.0,1880.0
4,1880000.0,1.9,4.0,2.0,127.0,,
4,710000.0,20.5,4.0,2.0,541.0,,
4,730000.0,20.5,4.0,2.0,652.0,184.0,1995.0
5,920000.0,20.5,5.0,3.0,557.0,340.0,2005.0
1,635000.0,2.7,,,,,
4,2910000.0,2.7,4.0,2.0,237.0,212.0,1900.0
2,572500.0,2.7,,,,,
2,940000.0,2.7,,,,,
1,436000.0,2.7,,,,,
2,820000.0,2.7,,,,,
3,1595000.0,2.7,3.0,2.0,168.0,112.0,1895.0
1,1317500.0,2.7,,,,,
2,717000.0,0.7,,,,,
3,685000.0,20.8,,,,,
3,808000.0,14.0,3.0,1.0,766.0,,
3,500000.0,14.0,,,,,
3,580000.0,14.0,3.0,2.0,628.0,,
4,933000.0,16.1,4.0,2.0,767.0,,
2,557000.0,5.0,,,,,
1,340000.0,5.0,,,,,
2,470000.0,5.0,,,,,
2,462000.0,5.0,,,,,
2,560000.0,5.0,,,,,
2,700000.0,5.0,,,,,
2,640000.0,5.0,,,,,
1,275000.0,5.0,,,,,
2,1550000.0,8.2,2.0,2.0,609.0,,
3,1500000.0,8.2,3.0,2.0,607.0,183.0,1950.0
4,1200000.0,8.2,4.0,2.0,532.0,,
3,1550000.0,8.2,3.0,1.0,824.0,,
3,475000.0,31.7,3.0,2.0,402.0,119.0,2010.0
3,469000.0,31.7,3.0,1.0,649.0,140.0,1980.0
3,391000.0,31.7,3.0,2.0,688.0,149.0,1970.0
4,456000.0,31.7,4.0,1.0,465.0,,
4,534000.0,31.7,4.0,2.0,272.0,,
4,725000.0,31.7,4.0,2.0,630.0,213.0,2009.0
4,950000.0,10.5,4.0,2.0,707.0,,
3,850000.0,10.5,3.0,1.0,510.0,,1950.0
3,1050000.0,10.5,3.0,1.0,615.0,,
3,750000.0,10.5,3.0,1.0,508.0,,
3,856000.0,10.5,3.0,1.0,441.0,125.0,1956.0
3,670000.0,10.5,3.0,2.0,339.0,,
3,821000.0,10.5,3.0,1.0,624.0,143.0,1955.0
4,786000.0,10.5,4.0,1.0,562.0,,
3,870500.0,10.5,3.0,1.0,575.0,140.0,1970.0
3,600000.0,10.5,3.0,1.0,571.0,,
3,690000.0,10.5,3.0,1.0,557.0,,1970.0
3,770000.0,10.5,3.0,2.0,585.0,,
2,755500.0,10.2,,,,,
2,855000.0,10.2,,,,,
5,2600000.0,10.2,5.0,2.0,681.0,,
4,742000.0,15.5,4.0,2.0,652.0,204.0,1980.0
4,1136000.0,15.5,4.0,3.0,700.0,291.0,2007.0
5,2008000.0,15.5,5.0,3.0,811.0,393.0,1990.0
4,1050000.0,15.5,4.0,2.0,680.0,217.0,1980.0
4,1510000.0,15.5,4.0,2.0,877.0,,
4,1255000.0,15.5,4.0,2.0,309.0,,2000.0
4,1475000.0,15.5,4.0,2.0,845.0,236.0,1980.0
5,2102000.0,15.5,5.0,3.0,831.0,380.0,1990.0
4,1250000.0,12.4,4.0,3.0,463.0,235.0,2004.0
3,1300000.0,12.4,3.0,1.0,921.0,,
3,1155000.0,12.4,3.0,2.0,655.0,160.0,1970.0
3,1080000.0,12.4,3.0,1.0,648.0,,
4,1265000.0,12.4,4.0,2.0,723.0,,1970.0
2,385000.0,15.3,,,,,
2,410000.0,15.3,,,,,
3,640500.0,15.3,3.0,1.0,531.0,,
1,370000.0,7.0,,,,,
2,970000.0,7.0,,,,,
1,305000.0,7.0,,,,,
2,1080000.0,7.0,2.0,1.0,300.0,,
3,1430000.0,7.0,3.0,2.0,469.0,,
3,990000.0,7.0,3.0,1.0,366.0,16.0,1940.0
3,1140000.0,7.0,3.0,1.0,471.0,113.0,1940.0
3,1405000.0,7.0,3.0,2.0,350.0,,
3,1192000.0,7.0,3.0,1.0,455.0,139.0,1952.0
2,925000.0,7.0,,,,,
2,700000.0,4.1,,,,,
1,560000.0,4.1,,,,,
5,1180000.0,17.2,5.0,2.0,650.0,,
4,1305000.0,17.2,4.0,2.0,837.0,,
4,1150000.0,35.2,4.0,2.0,40500.0,,
5,880000.0,14.7,5.0,2.0,531.0,,
4,1008000.0,14.7,4.0,2.0,625.0,220.0,1980.0
3,735000.0,14.7,3.0,2.0,222.0,,
4,1231000.0,21.1,4.0,3.0,1567.0,215.0,1990.0
4,750000.0,14.5,4.0,1.0,523.0,,
2,740000.0,14.5,2.0,1.0,564.0,,
4,952000.0,14.5,4.0,2.0,663.0,154.0,1960.0
3,500000.0,14.7,3.0,2.0,387.0,277.0,
3,470000.0,14.7,3.0,1.0,533.0,100.0,1982.0
3,595000.0,14.7,3.0,1.0,416.0,271.0,
3,545000.0,14.7,3.0,1.0,531.0,125.0,1975.0
3,454000.0,14.7,3.0,1.0,543.0,141.0,1982.0
3,470000.0,14.7,3.0,1.0,757.0,,1985.0
2,1000000.0,6.4,2.0,1.0,356.0,75.0,
3,910000.0,6.4,4.0,2.0,364.0,,1930.0
1,260000.0,6.4,,,,,
3,1020000.0,6.4,3.0,1.0,408.0,,
4,1100000.0,16.5,4.0,2.0,1273.0,350.0,
5,2100000.0,16.7,5.0,5.0,644.0,416.0,2016.0
3,850000.0,16.7,3.0,1.0,766.0,,
4,1200000.0,16.7,4.0,2.0,650.0,,
3,1290000.0,6.8,3.0,1.0,256.0,50.0,1915.0
5,2720000.0,6.8,5.0,2.0,655.0,244.0,1910.0
3,1295000.0,6.8,3.0,2.0,313.0,155.0,1915.0
2,980000.0,6.8,2.0,1.0,294.0,120.0,1900.0
3,1075000.0,6.8,3.0,2.0,269.0,150.0,1970.0
4,2400000.0,6.8,4.0,2.0,462.0,28.0,2000.0
2,825000.0,4.6,,,,,
4,1350000.0,4.6,4.0,2.0,1806.0,144.0,1990.0
2,1700000.0,4.6,,,,,
4,745000.0,25.5,4.0,3.0,476.0,207.0,2014.0
4,850000.0,25.5,4.0,3.0,612.0,256.0,2015.0
4,600000.0,25.5,4.0,2.0,400.0,189.0,
3,455000.0,27.2,3.0,1.0,562.0,,
4,550000.0,27.2,4.0,2.0,561.0,,
4,816000.0,12.7,4.0,1.0,652.0,,
4,2185000.0,6.3,4.0,3.0,560.0,216.0,1935.0
4,1850000.0,6.3,4.0,1.0,515.0,190.0,1915.0
3,890000.0,6.3,3.0,1.0,217.0,92.0,1900.0
2,555000.0,10.4,,,,,
4,1575000.0,5.7,4.0,2.0,471.0,187.0,1925.0
3,740000.0,11.0,3.0,2.0,267.0,,
4,761000.0,15.5,4.0,2.0,503.0,190.0,1990.0
3,2315000.0,9.7,3.0,2.0,863.0,,
2,721000.0,9.7,,,,,
3,707200.0,23.2,,,,,
3,665000.0,35.2,,,,,
4,780000.0,35.2,4.0,2.0,652.0,274.0,2010.0
3,1150000.0,13.4,3.0,1.0,653.0,,
3,641000.0,25.0,,,,,
3,1280000.0,10.9,,,,,
3,1900000.0,10.5,3.0,2.0,370.0,,
3,650000.0,14.0,3.0,1.0,880.0,120.0,1975.0
3,698000.0,14.0,3.0,1.0,632.0,90.0,1970.0
4,1320000.0,5.2,4.0,2.0,243.0,133.0,1920.0
2,580000.0,5.2,,,,,
3,885000.0,5.2,,,,,
4,1158000.0,10.8,4.0,2.0,603.0,240.0,
3,640000.0,12.1,3.0,1.0,653.0,,1970.0
3,1250000.0,14.7,3.0,2.0,680.0,,
2,1050000.0,7.7,,,,,
2,620000.0,27.0,,,,,
3,975000.0,6.7,3.0,1.0,481.0,138.0,1940.0
3,850000.0,6.7,3.0,2.0,220.0,,
4,660000.0,20.6,4.0,2.0,448.0,220.0,2013.0
3,455000.0,20.6,3.0,2.0,266.0,106.0,2013.0
4,583000.0,20.6,4.0,2.0,731.0,170.0,1992.0
4,613500.0,20.6,4.0,2.0,584.0,189.0,2005.0
4,740000.0,20.6,4.0,2.0,512.0,245.0,2017.0
4,650000.0,20.6,4.0,2.0,694.0,,
3,465000.0,20.6,,,,,
4,700000.0,20.6,4.0,2.0,502.0,229.0,2010.0
3,562500.0,20.6,3.0,2.0,653.0,121.0,1991.0
3,510000.0,14.0,3.0,2.0,588.0,144.0,1990.0
3,520000.0,14.0,3.0,2.0,578.0,96.0,1960.0
3,642500.0,24.7,3.0,2.0,551.0,137.0,1970.0
5,2250000.0,12.4,5.0,4.0,981.0,278.0,1974.0
2,490000.0,12.4,,,,,
5,1200000.0,14.3,5.0,3.0,653.0,239.0,1980.0
4,1230000.0,18.0,4.0,2.0,424.0,160.0,2015.0
3,622000.0,19.6,3.0,2.0,435.0,,
3,592000.0,19.6,3.0,2.0,360.0,149.0,
3,492000.0,19.6,,,,,
3,589500.0,19.6,3.0,1.0,545.0,135.0,1985.0
1,245000.0,5.1,,,,,
3,619500.0,12.9,3.0,2.0,552.0,114.0,1970.0
2,740000.0,10.1,,,,,
3,1075000.0,16.7,4.0,2.0,646.0,,
5,815000.0,16.7,5.0,3.0,895.0,145.0,1978.0
4,876500.0,11.2,4.0,2.0,600.0,154.0,1970.0
3,680000.0,11.2,3.0,1.0,669.0,130.0,1950.0
3,777777.0,11.2,3.0,1.0,650.0,97.0,1960.0
4,905000.0,11.2,4.0,3.0,1266.0,,
4,675000.0,20.4,4.0,2.0,448.0,183.0,2013.0
2,655000.0,5.3,,,,,
3,588000.0,8.9,3.0,1.0,809.0,98.0,2012.0
3,480000.0,18.0,,,,,
3,428000.0,18.4,3.0,2.0,410.0,109.0,1980.0
4,760000.0,15.5,4.0,2.0,743.0,,
3,616000.0,11.7,3.0,1.0,169.0,,
3,950000.0,11.7,3.0,1.0,649.0,,
4,1000000.0,11.7,4.0,2.0,545.0,233.0,1980.0
3,635000.0,10.4,,,,,
3,1122500.0,3.4,3.0,1.0,170.0,,
3,521000.0,12.1,,,,,
3,800000.0,12.1,3.0,1.0,552.0,,
5,939000.0,23.3,,,,,
3,730000.0,24.8,3.0,1.0,622.0,106.0,1980.0
2,395000.0,6.4,,,,,
3,380000.0,29.8,3.0,1.0,570.0,105.0,1980.0
4,610000.0,25.9,4.0,2.0,448.0,148.0,2016.0
3,501000.0,17.9,,,,,
5,780000.0,17.9,5.0,2.0,681.0,175.0,1990.0
3,763000.0,17.9,3.0,2.0,620.0,130.0,1985.0
4,845000.0,18.8,4.0,1.0,650.0,152.0,1970.0
4,865000.0,6.2,,,,,
4,920000.0,22.7,4.0,3.0,661.0,,
3,1010000.0,5.3,3.0,1.0,422.0,,
4,1700000.0,5.3,4.0,1.0,486.0,156.0,1940.0
4,1375000.0,5.3,4.0,1.0,496.0,,
3,1660000.0,5.3,3.0,1.0,626.0,117.0,1925.0
2,500000.0,15.4,,,,,
3,850000.0,11.2,,,,,
4,1140000.0,12.3,4.0,2.0,733.0,,
4,667000.0,43.3,4.0,2.0,576.0,,
3,510000.0,47.3,3.0,1.0,945.0,106.0,1979.0
2,650000.0,21.5,,,,,
2,651000.0,8.5,,,,,
4,630000.0,23.8,,,,,
4,640000.0,14.7,4.0,2.0,448.0,180.0,2010.0
4,543080.0,14.7,4.0,2.0,354.0,,
3,516000.0,14.7,3.0,2.0,187.0,138.0,2006.0
3,2465000.0,3.5,3.0,1.0,367.0,,
3,1100000.0,3.5,3.0,1.0,89.0,,1995.0
2,460000.0,12.0,2.0,1.0,176.0,90.0,1998.0
2,443000.0,12.0,,,,,
2,650000.0,12.0,2.0,1.0,581.0,75.0,1950.0
3,822000.0,12.0,3.0,1.0,761.0,,
4,705000.0,20.6,4.0,2.0,498.0,317.0,2000.0
3,600000.0,20.6,3.0,2.0,532.0,,
4,622000.0,20.6,4.0,2.0,530.0,0.0,1998.0
2,730000.0,6.2,2.0,1.0,215.0,,
4,774000.0,20.5,4.0,2.0,517.0,,2013.0
1,550000.0,2.7,,,,,
3,540000.0,31.7,3.0,2.0,690.0,,
3,650000.0,31.7,3.0,2.0,775.0,,
3,645000.0,18.0,3.0,2.0,646.0,,
5,610000.0,18.4,5.0,2.0,550.0,214.0,2010.0
4,700000.0,18.0,4.0,2.0,630.0,239.0,2005.0
4,592500.0,15.3,4.0,1.0,567.0,,1985.0
1,240000.0,15.3,,,,,
3,845000.0,7.0,,,,,
3,705000.0,14.7,,,,,
5,1180501.0,14.7,5.0,3.0,392.0,324.0,2012.0
3,800000.0,14.7,,,,,
3,723500.0,14.7,3.0,1.0,808.0,,
3,447000.0,14.7,,,,,
3,504000.0,14.7,3.0,2.0,600.0,,
4,597500.0,25.5,4.0,2.0,400.0,,
4,740000.0,25.5,4.0,2.0,512.0,210.0,2014.0
3,955000.0,3.0,3.0,2.0,86.0,122.0,2004.0
3,1200000.0,3.0,3.0,1.0,211.0,93.0,1970.0
3,856000.0,7.5,,,,,
2,500000.0,10.4,,,,,
4,910000.0,10.4,4.0,3.0,306.0,,
4,1210000.0,11.0,,,,,
4,783000.0,15.5,4.0,2.0,489.0,166.0,2000.0
2,832000.0,6.3,,,,,
2,798000.0,6.3,,,,,
2,630000.0,6.3,,,,,
2,809000.0,4.3,2.0,1.0,219.0,,
2,420000.0,4.3,,,,,
3,1550000.0,4.3,3.0,2.0,1350.0,185.0,1890.0
3,775500.0,9.5,3.0,2.0,206.0,,
2,1062000.0,6.4,2.0,1.0,240.0,85.0,1900.0
3,1510000.0,7.9,3.0,2.0,410.0,,
3,2400000.0,7.9,3.0,2.0,911.0,,
5,2350000.0,9.7,5.0,2.0,1005.0,185.0,1950.0
4,1660000.0,17.3,4.0,3.0,592.0,,
4,2082000.0,17.3,4.0,2.0,650.0,186.0,1970.0
3,1730000.0,17.3,3.0,1.0,667.0,196.0,1950.0
4,1650000.0,11.4,4.0,1.0,729.0,,
4,1400000.0,11.4,4.0,2.0,602.0,,
3,1360500.0,11.4,3.0,2.0,598.0,,1960.0
3,1165000.0,11.4,3.0,2.0,383.0,,
2,450500.0,11.4,,,,,
3,1100000.0,13.8,3.0,3.0,295.0,227.0,2011.0
3,1160000.0,13.8,3.0,1.0,589.0,112.0,1955.0
4,1375000.0,13.8,4.0,3.0,299.0,,
2,1430000.0,13.8,2.0,1.0,580.0,94.0,1950.0
4,1010000.0,13.8,,,,,
4,2720000.0,17.3,4.0,3.0,604.0,,
3,1505000.0,13.4,3.0,1.0,651.0,,1955.0
5,990000.0,13.4,5.0,2.0,544.0,153.0,1960.0
3,1050000.0,13.4,3.0,1.0,648.0,128.0,1970.0
3,1000000.0,13.4,3.0,3.0,192.0,,
4,1250000.0,13.4,4.0,2.0,616.0,158.0,1979.0
4,765000.0,25.0,4.0,1.0,1149.0,143.0,1950.0
3,651000.0,25.0,,,,,
3,2105000.0,10.5,3.0,2.0,314.0,,
2,900000.0,10.5,,,,,
4,2745000.0,10.3,4.0,2.0,767.0,176.0,1920.0
3,1420000.0,10.3,3.0,2.0,344.0,206.0,2012.0
4,3300000.0,10.3,4.0,4.0,713.0,361.0,2012.0
3,620000.0,14.0,3.0,2.0,660.0,142.0,1960.0
2,420000.0,14.0,,,,,
2,395000.0,14.0,,,,,
2,345000.0,14.0,,,,,
2,370000.0,14.0,,,,,
2,735000.0,6.4,2.0,1.0,697.0,,
3,630000.0,6.4,3.0,2.0,213.0,,
2,580000.0,5.2,,,,,
2,620000.0,5.2,,,,,
4,1585000.0,5.2,4.0,2.0,426.0,425.0,1915.0
1,250000.0,5.2,,,,,
2,1000000.0,5.2,,,,,
2,670000.0,5.2,,,,,
2,468000.0,5.2,,,,,
1,340000.0,5.2,,,,,
3,1198000.0,10.8,3.0,2.0,650.0,131.0,1970.0
4,1320000.0,10.8,4.0,3.0,379.0,,
4,712000.0,12.1,4.0,1.0,626.0,,
3,715000.0,12.1,3.0,2.0,297.0,,
3,1940000.0,2.4,3.0,2.0,92.0,177.0,2015.0
3,711000.0,10.4,,,,,
3,1320000.0,10.4,3.0,2.0,595.0,116.0,1950.0
2,500000.0,10.4,,,,,
3,1500000.0,10.4,3.0,1.0,807.0,,
3,925000.0,10.4,,,,,
3,1250000.0,14.7,3.0,1.0,598.0,114.0,1963.0
4,2650000.0,7.7,4.0,2.0,791.0,221.0,1930.0
5,2420000.0,7.7,5.0,2.0,930.0,248.0,1930.0
3,920500.0,7.7,,,,,
5,1550000.0,7.7,5.0,2.0,780.0,200.0,1970.0
3,2375000.0,8.4,3.0,2.0,590.0,,1937.0
1,1252000.0,1.6,1.0,1.0,138.0,,
2,650000.0,1.6,2.0,1.0,1439.0,72.0,2006.0
2,1210000.0,3.5,2.0,1.0,190.0,84.0,1890.0
1,350000.0,10.1,,,,,
3,885000.0,10.1,,,,,
3,923000.0,10.1,,,,,
3,587500.0,14.8,,,,,
3,580000.0,14.8,3.0,2.0,528.0,185.0,2000.0
3,1150000.0,17.9,3.0,2.0,282.0,,
3,1470000.0,17.9,,,,,
4,1150000.0,17.9,4.0,2.0,365.0,168.0,1950.0
4,1185000.0,17.9,4.0,3.0,684.0,,1975.0
5,1360000.0,17.9,5.0,3.0,600.0,188.0,1970.0
1,367500.0,17.9,,,,,
3,596000.0,17.9,,,,,
4,1150000.0,17.5,4.0,2.0,628.0,149.0,1955.0
3,1030000.0,6.7,3.0,1.0,402.0,136.0,1940.0
3,1085000.0,6.7,3.0,1.0,409.0,406.0,1980.0
3,740000.0,6.7,3.0,2.0,373.0,113.0,1955.0
4,1320000.0,6.7,4.0,2.0,570.0,190.0,1970.0
3,700000.0,6.7,3.0,1.0,587.0,,
3,745000.0,6.7,3.0,1.0,648.0,,
2,495000.0,17.4,2.0,1.0,717.0,108.0,1970.0
3,515000.0,20.6,3.0,3.0,248.0,155.0,2014.0
4,662000.0,20.6,4.0,2.0,512.0,,
4,615000.0,20.6,4.0,2.0,630.0,,1990.0
4,585000.0,20.6,4.0,2.0,375.0,,
3,525000.0,20.6,3.0,2.0,490.0,178.0,2004.0
3,562750.0,20.6,3.0,1.0,659.0,126.0,1987.0
3,643000.0,20.6,3.0,1.0,761.0,,
3,495000.0,20.6,3.0,2.0,740.0,121.0,1980.0
4,655000.0,20.6,4.0,3.0,661.0,155.0,1980.0
3,535000.0,20.6,3.0,2.0,400.0,205.0,2003.0
3,645000.0,23.0,,,,,
3,905000.0,23.0,3.0,1.0,1045.0,,
3,800000.0,23.0,3.0,1.0,870.0,145.0,1970.0
3,665500.0,23.0,3.0,1.0,731.0,112.0,1970.0
3,610000.0,23.0,3.0,2.0,503.0,160.0,1940.0
3,702000.0,23.0,3.0,2.0,379.0,110.0,1970.0
4,1000000.0,23.0,4.0,2.0,861.0,213.0,1970.0
3,570000.0,24.7,3.0,2.0,519.0,130.0,1982.0
3,590000.0,24.7,3.0,2.0,417.0,129.0,1999.0
3,600000.0,14.8,3.0,1.0,533.0,,1990.0
3,488000.0,14.8,3.0,1.0,584.0,,
3,620000.0,14.8,3.0,1.0,720.0,,
4,615000.0,18.0,4.0,2.0,537.0,189.0,1995.0
4,805000.0,14.7,4.0,2.0,774.0,218.0,2008.0
4,1490000.0,12.4,4.0,2.0,656.0,,
4,1150000.0,14.3,4.0,1.0,645.0,,
3,796000.0,14.3,,,,,
3,901800.0,14.3,3.0,1.0,273.0,,
7,1950000.0,16.1,7.0,4.0,4046.0,350.0,1985.0
3,580000.0,25.9,3.0,2.0,448.0,148.0,2012.0
3,585500.0,25.9,3.0,2.0,344.0,128.0,2013.0
3,575000.0,25.9,3.0,2.0,260.0,,
3,745000.0,27.0,3.0,2.0,437.0,,
2,730000.0,27.0,,,,,
2,780000.0,7.2,,,,,
1,396000.0,7.2,1.0,1.0,739.0,46.0,1970.0
3,616000.0,19.6,3.0,1.0,570.0,111.0,1975.0
4,1800000.0,7.5,4.0,2.0,763.0,,
4,1725000.0,7.5,4.0,2.0,430.0,,
4,1725000.0,7.5,,,,,
2,650000.0,8.2,,,,,
3,725000.0,13.1,3.0,2.0,427.0,129.0,1995.0
2,560000.0,13.1,,,,,
2,500000.0,13.1,,,,,
3,800500.0,13.1,3.0,1.0,536.0,119.0,1960.0
2,700000.0,13.1,2.0,1.0,569.0,83.0,1960.0
3,860000.0,13.1,3.0,1.0,670.0,,
3,668000.0,24.8,3.0,1.0,932.0,,1986.0
4,723000.0,24.8,4.0,3.0,722.0,,1975.0
2,1045000.0,2.1,2.0,1.0,94.0,,
2,1300000.0,3.6,2.0,1.0,157.0,,
2,425000.0,3.4,,,,,
3,1035000.0,5.1,3.0,1.0,384.0,,
4,1085000.0,15.4,4.0,2.0,586.0,,
4,823000.0,38.0,4.0,2.0,819.0,161.0,1970.0
3,730000.0,38.0,3.0,1.0,701.0,114.0,1960.0
4,760000.0,45.9,4.0,2.0,1587.0,218.0,
2,505000.0,10.1,,,,,
4,1997500.0,7.3,4.0,2.0,621.0,,1945.0
4,2200000.0,7.3,4.0,2.0,771.0,,
2,575000.0,7.3,,,,,
2,535000.0,7.3,,,,,
3,1555000.0,7.3,,,,,
5,1758000.0,16.7,5.0,3.0,677.0,284.0,1975.0
4,1459000.0,16.7,4.0,2.0,671.0,164.0,1975.0
3,1700000.0,16.7,3.0,1.0,714.0,119.0,1960.0
3,720000.0,11.2,3.0,2.0,248.0,,
3,690000.0,11.2,3.0,1.0,594.0,,
2,578000.0,16.1,,,,,
4,579000.0,20.4,,,,,
5,700000.0,20.4,5.0,2.0,600.0,300.0,2002.0
